gender,age,income,marital_status,immigration_status,education,job_status,country,crime_risk
Female,21.28448216389193,9388.875718327214,Married,foreigner,secondary,Employed,Asia,1
Male,19.192627668105832,16083.238790671787,Single,naturalised,primary,Employed,EU,0
Male,24.982933466259365,24503.110605193713,Married,naturalised,primary,Unemployed,Asia,1
Male,23.337280211327652,7786.994659129566,Widow/Widower,citizen,higher,Unemployed,Africa,1
Male,18.0,6808.226430341341,Divorced,foreigner,higher,Others,Asia,0
Male,30.86726149370367,16708.1941736406,Married,citizen,higher,Employed,South_America,1
Female,23.82077428663422,15112.707304513346,Married,citizen,PhD,Employed,EU,1
Male,18.0,2759.917297143004,Divorced,foreigner,primary,Employed,EU,1
Male,18.0,13544.112778748891,Single,citizen,secondary,Employed,Africa,0
Male,38.33545360989264,22183.888083123555,Single,foreigner,secondary,Unemployed,Arab_Middle_East,1
Male,18.0,4200.344319902577,Married,citizen,higher,Retired,Asia,1
Female,70.0,5259.27482779915,Married,foreigner,higher,Employed,Africa,0
Male,70.0,6713.861158093592,Married,citizen,secondary,Employed,EU,1
Female,25.989993081792434,4489.243846628728,Married,Asylum_seeker,primary,Unemployed,Africa,1
Female,59.941308730832745,7562.795051263706,Single,citizen,primary,Employed,EU,0
Female,18.0,38639.076079768245,Divorced,naturalised,primary,Employed,Africa,1
Male,18.0,19508.05462278283,Married,foreigner,higher,Employed,Africa,1
Male,29.712480576959035,10134.927950518071,Single,citizen,primary,Unemployed,EU,1
Male,18.0,4257.246648374771,Single,naturalised,primary,Retired,Arab_Middle_East,0
Male,36.84482011618242,50775.67590347466,Married,Asylum_seeker,secondary,Employed,Asia,1
Female,50.826589995020505,9060.652133304995,Single,naturalised,secondary,Unemployed,South_America,0
Female,18.0,19297.248179974635,Married,foreigner,primary,Employed,EU,0
Male,18.0,9716.309611477718,Single,naturalised,PhD,Unemployed,North_America,1
Male,50.417086403457795,41931.17368763582,Divorced,citizen,secondary,Employed,Asia,0
Male,18.0,2902.948971017851,Married,foreigner,secondary,Unemployed,Asia,1
Female,42.70828054379035,10251.564441327151,Divorced,citizen,PhD,Employed,South_America,0
Female,43.79632656198327,31092.244354654544,Married,citizen,PhD,Unemployed,Asia,0
Female,70.0,9068.906321755223,Single,citizen,primary,Employed,EU,1
Female,18.0,29955.21354404156,Single,citizen,secondary,Employed,Asia,0
Male,18.0,22172.28517153806,Married,citizen,higher,Unemployed,Asia,1
Male,18.0,5642.734949735835,Married,citizen,secondary,Employed,South_America,0
Female,18.0,43617.78362231755,Married,citizen,secondary,Employed,EU,1
Male,22.93256751215947,38273.31606318921,Single,naturalised,higher,Retired,South_America,1
Female,18.0,10978.791333156576,Married,Asylum_seeker,secondary,Others,EU,0
Male,18.0,15172.440534721007,Single,citizen,primary,Unemployed,Asia,1
Male,18.0,28292.066992282013,Divorced,citizen,secondary,Employed,Africa,0
Male,70.0,118096.23413120594,Married,naturalised,primary,Employed,EU,1
Female,46.63659950504873,9004.00131980497,Single,citizen,higher,Others,South_America,0
Female,42.48221005473791,30390.059607610536,Single,citizen,PhD,Employed,North_America,0
Male,34.689249311376024,18481.590780945648,Single,citizen,secondary,Employed,Africa,1
Male,18.0,31028.729156406465,Divorced,citizen,higher,Employed,South_America,0
Male,18.0,15049.256075171495,Divorced,naturalised,secondary,Employed,EU,0
Male,18.0,7394.933262169522,Divorced,citizen,higher,Unemployed,Africa,1
Male,18.0,4740.5214873045215,Married,foreigner,primary,Employed,Africa,1
Male,20.701967354217498,20367.019301654662,Married,naturalised,higher,Employed,Arab_Middle_East,1
Male,35.13744364202323,56357.68214399962,Single,citizen,secondary,Employed,North_America,0
Male,18.0,56535.122346772965,Married,citizen,secondary,Others,Asia,0
Male,21.014078847907154,12715.57385181048,Married,citizen,secondary,Unemployed,EU,0
Male,54.241642070772286,7475.82448736212,Divorced,citizen,primary,Employed,South_America,1
Female,59.32749530622357,20161.45173943874,Married,citizen,primary,Unemployed,Africa,0
Male,42.325583849807806,34951.3888514476,Married,naturalised,higher,Employed,Asia,0
Male,70.0,13161.212530377295,Single,citizen,primary,Employed,South_America,0
Male,20.81891849079163,8533.563209695345,Married,citizen,higher,Employed,Asia,1
Female,18.0,5672.739939790191,Single,citizen,secondary,Employed,Oceania,1
Male,18.0,120181.97643782185,Divorced,naturalised,higher,Employed,EU,0
Male,20.484305267911584,52518.033234599774,Single,citizen,PhD,Employed,South_America,0
Male,70.0,3466.9250702153927,Single,citizen,higher,Employed,Asia,1
Female,18.0,9087.414248754907,Single,citizen,primary,Employed,South_America,1
Male,18.0,109558.80627911307,Single,citizen,higher,Employed,EU,1
Male,25.03627499910878,7967.8709030518885,Single,citizen,secondary,Employed,South_America,1
Female,42.19746795957874,7765.832495926811,Married,citizen,PhD,Employed,South_America,0
Female,18.0,3899.7340297481387,Single,citizen,secondary,Employed,South_America,1
Male,18.0,14000.052610409652,Widow/Widower,citizen,secondary,Others,Arab_Middle_East,0
Male,18.0,17769.813160753034,Single,citizen,higher,Others,Africa,0
Male,21.852469062973434,20374.580845954537,Single,citizen,higher,Unemployed,EU,1
Female,29.16115511901299,23808.63525029953,Divorced,citizen,higher,Employed,Africa,1
Male,51.70480783515786,15435.466772786274,Married,citizen,primary,Employed,EU,0
Male,70.0,7605.598083829588,Single,citizen,primary,Unemployed,Africa,1
Male,18.0,5449.430034754049,Single,citizen,PhD,Retired,Asia,0
Male,66.57505728476866,46067.27795070426,Single,citizen,primary,Unemployed,EU,0
Male,18.0,6479.841786546199,Divorced,citizen,primary,Employed,Asia,1
Male,19.61808315362797,33802.67061108538,Married,Asylum_seeker,secondary,Unemployed,Asia,1
Male,53.534174796445434,29275.929334079447,Married,citizen,higher,Employed,EU,1
Male,51.00407104115041,5880.740423946116,Single,citizen,secondary,Employed,Africa,1
Male,43.60070499909801,4943.9096102955045,Single,citizen,higher,Unemployed,EU,1
Male,18.0,11774.870980852693,Single,citizen,secondary,Employed,Africa,1
Female,68.71821677437352,135198.68089254157,Married,citizen,secondary,Employed,South_America,1
Male,31.5375508929161,81926.07157330599,Married,foreigner,higher,Unemployed,EU,0
Male,22.192779039584643,23590.26392180221,Married,Asylum_seeker,higher,Employed,Africa,1
Male,18.0,3163.921185772227,Married,citizen,secondary,Employed,EU,1
Male,18.0,4292.099289558291,Single,citizen,secondary,Employed,Asia,1
Male,18.0,14577.776404310333,Single,citizen,higher,Retired,Africa,0
Male,18.0,11372.737977721528,Divorced,citizen,primary,Retired,Africa,1
Male,42.238488610486975,7489.543312901882,Single,citizen,higher,Unemployed,North_America,0
Male,51.314635938148164,31076.348085363366,Divorced,naturalised,secondary,Others,EU,1
Male,18.0,7674.523034428863,Married,citizen,secondary,Employed,Africa,1
Male,18.0,3460.4480030118893,Divorced,naturalised,primary,Others,Arab_Middle_East,0
Male,18.0,24841.07810517991,Married,citizen,higher,Employed,North_America,0
Male,18.0,83473.87371959505,Single,citizen,primary,Others,Asia,1
Male,21.926804244629093,9862.915547026318,Single,citizen,primary,Unemployed,North_America,0
Male,18.0,9881.793864883033,Single,naturalised,secondary,Unemployed,Africa,1
Male,18.0,4281.843423633,Single,citizen,PhD,Others,Oceania,0
Female,25.54814786594575,12918.098569898912,Single,citizen,secondary,Employed,Asia,1
Male,18.0,49349.38206560424,Single,citizen,secondary,Unemployed,Asia,1
Female,18.0,9903.267911541314,Divorced,citizen,secondary,Employed,South_America,1
Male,18.0,1427.4182858185463,Divorced,foreigner,PhD,Employed,Africa,1
Male,18.0,65477.67357871569,Single,citizen,secondary,Employed,Oceania,0
Female,70.0,3202.252520747958,Married,Asylum_seeker,higher,Unemployed,South_America,1
Male,18.0,43204.366024311246,Widow/Widower,citizen,secondary,Unemployed,North_America,0
Female,53.31426176226409,24032.3523967343,Single,citizen,secondary,Employed,North_America,0
Female,18.0,46577.65912785994,Married,citizen,secondary,Retired,EU,0
Male,21.107942362784623,59873.41596837721,Married,citizen,higher,Employed,South_America,0
Male,18.0,64526.526401822906,Divorced,naturalised,higher,Employed,North_America,0
Male,70.0,6335.155115940757,Married,citizen,higher,Employed,Asia,0
Female,18.0,37436.79146879264,Married,citizen,secondary,Employed,Arab_Middle_East,0
Male,30.72817581038976,11923.739971775773,Married,citizen,higher,Employed,North_America,1
Female,70.0,19183.223408375747,Married,citizen,secondary,Unemployed,North_America,0
Male,19.62559604235839,55044.44051862987,Married,foreigner,primary,Others,Asia,1
Male,35.95401885654093,20458.74987597878,Married,Asylum_seeker,PhD,Unemployed,EU,1
Male,51.32136369529938,45710.360948600624,Widow/Widower,citizen,PhD,Employed,EU,0
Male,18.0,2603.315684791894,Single,citizen,higher,Unemployed,Africa,1
Male,18.0,8281.989961036326,Widow/Widower,citizen,secondary,Others,North_America,1
Male,18.0,2182.380653051798,Single,citizen,higher,Employed,South_America,1
Male,18.0,2125.91430488832,Single,citizen,primary,Employed,EU,1
Male,24.175672532827623,47610.35805515938,Married,citizen,secondary,Others,EU,1
Male,60.974346887994635,1220.5416853374143,Married,citizen,secondary,Others,Asia,1
Male,49.63427568446995,6905.94433976161,Married,citizen,secondary,Others,EU,1
Female,18.0,4530.487249094784,Married,naturalised,PhD,Unemployed,EU,1
Male,18.0,10332.01876694827,Single,citizen,PhD,Unemployed,Africa,1
Male,20.56274999382884,64259.15622708993,Married,citizen,secondary,Retired,EU,0
Male,24.757556615299986,25914.233515653115,Single,citizen,secondary,Employed,Asia,0
Female,18.0,12253.123540485889,Married,citizen,PhD,Others,EU,1
Male,54.08453301216763,9834.528099120631,Married,citizen,higher,Employed,North_America,0
Male,29.7662731778222,9227.667751936953,Married,citizen,PhD,Retired,Asia,0
Female,18.0,78467.55822300255,Single,citizen,secondary,Employed,Arab_Middle_East,0
Male,38.05235757964765,7499.405800080908,Divorced,foreigner,secondary,Unemployed,North_America,0
Male,18.0,9398.804162404458,Single,naturalised,secondary,Employed,EU,1
Male,18.0,19834.704909273118,Married,citizen,primary,Employed,EU,0
Male,70.0,8920.827251563067,Single,naturalised,PhD,Employed,EU,1
Male,70.0,7363.35957447947,Married,citizen,primary,Employed,Africa,0
Male,18.0,5856.657852814,Single,citizen,secondary,Unemployed,EU,1
Male,18.0,15449.819288234365,Married,citizen,primary,Employed,South_America,0
Male,29.750454651525406,3313.9599442833132,Married,Asylum_seeker,PhD,Employed,North_America,1
Male,18.0,35072.6089545328,Single,citizen,secondary,Unemployed,EU,1
Male,18.0,40514.30230180578,Married,foreigner,higher,Employed,EU,1
Male,70.0,19530.187745743624,Widow/Widower,citizen,secondary,Retired,South_America,1
Male,70.0,8929.206035338708,Single,citizen,primary,Employed,Asia,1
Male,32.14511477418768,4671.161596723512,Single,naturalised,higher,Retired,South_America,1
Female,70.0,19979.142869291965,Single,citizen,secondary,Employed,EU,0
Male,18.0,725.0492222274929,Single,Asylum_seeker,primary,Employed,Asia,1
Male,23.521888304828014,19153.73341226349,Single,foreigner,PhD,Unemployed,Arab_Middle_East,0
Male,18.0,106455.56916916491,Single,citizen,primary,Employed,Arab_Middle_East,1
Male,43.337133982466796,51413.35387176074,Divorced,citizen,PhD,Unemployed,EU,1
Male,21.649747882824062,7391.962687412141,Married,citizen,primary,Employed,North_America,0
Male,18.0,103760.95275946119,Single,foreigner,secondary,Unemployed,South_America,1
Female,18.0,38053.87478816169,Single,naturalised,secondary,Employed,Africa,1
Female,18.0,28294.09598306978,Married,citizen,higher,Unemployed,Asia,0
Male,57.58128988742435,5000.631375414455,Single,citizen,primary,Unemployed,Asia,0
Female,29.308691238915102,17735.2049500647,Single,citizen,secondary,Employed,EU,1
Female,43.66749798775682,5286.472522661621,Divorced,citizen,secondary,Employed,South_America,1
Female,70.0,17306.01726962276,Single,naturalised,PhD,Unemployed,Asia,1
Male,18.0,22067.57042578998,Widow/Widower,citizen,primary,Employed,Africa,0
Female,38.3287637150251,16198.54581202076,Married,Asylum_seeker,higher,Unemployed,Africa,0
Male,18.0,3266.3905206847926,Single,citizen,primary,Retired,EU,1
Male,19.2016411050029,3768.5112145803114,Divorced,citizen,higher,Others,North_America,1
Male,22.84163811388594,26444.113764393675,Single,naturalised,primary,Employed,EU,1
Male,70.0,17225.359619305524,Single,naturalised,secondary,Employed,Africa,1
Female,29.02686583221729,26675.70450366259,Married,citizen,higher,Retired,South_America,1
Male,18.0,717.0098805319493,Married,naturalised,higher,Retired,Asia,1
Male,26.5412241103834,10720.773741506235,Divorced,citizen,secondary,Employed,Asia,1
Male,21.121290033315432,11235.459165424512,Single,naturalised,secondary,Employed,EU,1
Female,51.17297753471258,68025.15969871692,Married,citizen,primary,Employed,North_America,0
Female,18.0,4486.924631785043,Divorced,citizen,secondary,Employed,EU,0
Male,18.0,18197.112448355292,Single,citizen,PhD,Unemployed,Arab_Middle_East,1
Male,67.15842894938405,5529.6283424664325,Married,citizen,higher,Others,EU,0
Female,70.0,3742.456756620675,Married,foreigner,higher,Unemployed,South_America,0
Male,18.0,20175.558501937197,Divorced,citizen,higher,Unemployed,Africa,1
Female,21.921240349249565,3825.508556192895,Married,citizen,secondary,Unemployed,Arab_Middle_East,0
Female,43.672186571631265,14650.068451536752,Married,naturalised,secondary,Others,Arab_Middle_East,1
Male,18.0,27427.36639669872,Married,naturalised,higher,Employed,EU,0
Male,50.76059561727894,8332.229734975459,Married,citizen,primary,Unemployed,Africa,1
Female,20.58074146687539,13722.869339871237,Single,citizen,secondary,Employed,Africa,1
Male,30.79434842391415,13645.632567401424,Married,citizen,secondary,Employed,Africa,1
Male,50.46922894981682,8760.433142704835,Married,citizen,secondary,Unemployed,South_America,0
Female,18.0,48572.17225828127,Married,citizen,secondary,Others,Asia,0
Male,26.132418354722898,12302.917529831508,Divorced,foreigner,secondary,Unemployed,Arab_Middle_East,1
Male,18.0,115242.69561181848,Single,citizen,secondary,Employed,Africa,1
Male,44.24503233527516,10243.784830482808,Single,naturalised,secondary,Employed,Africa,1
Male,18.0,2865.8840865650454,Single,citizen,higher,Unemployed,EU,1
Male,18.0,26107.52655088414,Widow/Widower,citizen,secondary,Employed,South_America,1
Female,29.310255972031086,24657.57442442867,Divorced,Asylum_seeker,secondary,Others,Arab_Middle_East,0
Male,18.0,16331.108748311108,Single,citizen,secondary,Employed,Arab_Middle_East,1
Male,19.578632640891783,20111.039716735977,Married,citizen,PhD,Unemployed,Arab_Middle_East,1
Female,18.0,49695.50088804569,Married,citizen,secondary,Retired,Africa,0
Male,18.0,70480.13318670391,Single,foreigner,primary,Employed,Arab_Middle_East,0
Male,24.518257828343863,6724.521505984209,Divorced,citizen,higher,Employed,Asia,1
Female,21.236427167367893,28322.052155141682,Married,citizen,higher,Employed,Arab_Middle_East,1
Male,18.0,15236.620153633487,Single,citizen,secondary,Unemployed,North_America,1
Male,18.0,31342.314851858395,Divorced,Asylum_seeker,primary,Unemployed,South_America,1
Female,70.0,2746.9563711211504,Single,citizen,secondary,Employed,Africa,1
Male,56.95764658319972,15520.65041964887,Married,Asylum_seeker,secondary,Others,South_America,0
Male,53.49219039892019,32182.469853566367,Married,naturalised,primary,Employed,EU,1
Male,18.0,6594.775576954409,Widow/Widower,citizen,secondary,Retired,EU,0
Female,26.216065998968325,18819.994975123922,Divorced,citizen,higher,Employed,EU,1
Female,32.826308179078666,41297.026075572576,Married,citizen,secondary,Unemployed,North_America,0
Female,35.77285691408093,13226.126972452106,Married,citizen,higher,Employed,North_America,1
Male,18.0,1442.0511068905755,Married,citizen,secondary,Employed,Asia,1
Male,35.257023323219435,21188.475469039724,Married,citizen,higher,Retired,South_America,1
Female,18.0,20517.52005829256,Widow/Widower,citizen,secondary,Employed,Africa,1
Male,27.59372001414334,35655.80653098041,Married,naturalised,PhD,Employed,North_America,1
Female,18.0,3514.1708128775063,Married,foreigner,secondary,Unemployed,Africa,1
Female,18.0,4349.021407216678,Married,citizen,primary,Others,Africa,1
Female,18.0,4260.838590537409,Widow/Widower,Asylum_seeker,primary,Employed,Africa,1
Male,18.0,6298.605181053931,Single,citizen,primary,Unemployed,EU,1
Female,42.1572100410975,17827.94145613134,Single,citizen,secondary,Employed,Asia,0
Male,44.77323149586718,13560.706232615405,Single,citizen,secondary,Retired,Asia,0
Female,70.0,20610.157209345125,Divorced,citizen,higher,Employed,South_America,1
Male,18.0,10348.543155850815,Single,citizen,higher,Employed,EU,0
Male,43.893126984057375,13182.435400784885,Single,citizen,primary,Employed,Africa,0
Male,33.138386822503115,8147.910057445441,Single,citizen,primary,Employed,Oceania,1
Male,52.28698287503127,2202.3142080783387,Married,naturalised,secondary,Employed,Africa,0
Male,51.79543437145915,10208.7674054723,Single,citizen,secondary,Employed,South_America,1
Female,52.819988750307225,16683.751793030187,Divorced,citizen,secondary,Employed,Africa,1
Male,18.0,6102.292739079178,Single,citizen,secondary,Retired,South_America,1
Male,18.0,30963.171419292798,Married,citizen,higher,Retired,Africa,0
Male,18.0,3507.941035394986,Widow/Widower,naturalised,PhD,Unemployed,Asia,1
Male,70.0,2959.4580894192386,Married,citizen,primary,Unemployed,Africa,1
Male,18.0,34137.54234606697,Single,naturalised,primary,Unemployed,Africa,1
Male,27.29125229918183,8399.322762204336,Divorced,citizen,secondary,Unemployed,Oceania,1
Female,18.0,10105.925607045509,Single,citizen,PhD,Retired,South_America,0
Female,23.337620258689164,10380.0675206939,Married,citizen,secondary,Unemployed,Asia,0
Male,18.0,26748.249018215713,Widow/Widower,naturalised,secondary,Employed,EU,1
Male,49.818795477188765,8145.843545973896,Divorced,citizen,secondary,Unemployed,Asia,1
Male,18.0,4549.371406546434,Married,citizen,secondary,Employed,South_America,1
Male,18.0,40742.63441601581,Married,citizen,secondary,Employed,Asia,1
Female,18.0,54140.79306461555,Single,citizen,higher,Unemployed,Asia,0
Male,18.0,52167.317861008014,Married,citizen,primary,Unemployed,South_America,1
Male,18.0,31627.250393295308,Married,naturalised,PhD,Unemployed,Asia,1
Male,18.0,6411.152508047556,Married,naturalised,PhD,Unemployed,EU,0
Female,46.30975980184128,6669.5910439625295,Single,citizen,secondary,Retired,Asia,1
Female,18.0,15971.821802459164,Married,Asylum_seeker,PhD,Employed,Arab_Middle_East,0
Female,18.0,8559.036568124633,Married,citizen,secondary,Others,Africa,1
Male,57.64485027343669,12711.967794287404,Married,citizen,secondary,Employed,Africa,0
Male,28.8768187673384,6464.167081316955,Single,naturalised,higher,Employed,Africa,1
Male,18.0,61545.15679370316,Married,citizen,secondary,Employed,EU,0
Female,18.0,80300.58372506525,Single,citizen,secondary,Employed,Arab_Middle_East,0
Male,18.0,3118.9966942391657,Single,naturalised,primary,Others,Africa,1
Female,49.86600214691522,7789.899343137839,Married,citizen,higher,Employed,Oceania,0
Male,18.0,13522.704109491373,Single,citizen,higher,Unemployed,North_America,1
Female,25.802444163833126,13793.893449724059,Married,citizen,secondary,Employed,EU,0
Male,18.0,35492.007970824176,Single,citizen,primary,Employed,North_America,1
Male,28.15033345121902,4174.763142813534,Married,naturalised,secondary,Employed,Arab_Middle_East,1
Male,18.0,15312.553289213234,Married,citizen,primary,Employed,Arab_Middle_East,1
Male,65.6557257377082,2073.568873401975,Single,foreigner,secondary,Unemployed,Arab_Middle_East,1
Male,18.0,15470.620423732395,Married,naturalised,secondary,Retired,Africa,0
Male,56.02724634103978,2044.9910568074433,Married,citizen,primary,Unemployed,South_America,1
Male,18.0,9044.03064564135,Divorced,naturalised,primary,Others,Africa,1
Male,18.0,6315.1225432245965,Single,citizen,primary,Unemployed,Asia,1
Male,70.0,6934.740086588296,Married,citizen,higher,Employed,South_America,1
Male,18.0,18852.901032717833,Single,foreigner,primary,Unemployed,Africa,1
Female,36.58326071651819,2984.051184701067,Single,citizen,higher,Retired,Asia,1
Male,23.88028394041618,4984.765162373992,Single,citizen,PhD,Others,North_America,1
Male,42.28898361074749,22512.140512104746,Single,citizen,higher,Unemployed,North_America,0
Female,27.763032719771388,18363.61091161567,Single,citizen,primary,Employed,Oceania,0
Male,18.0,10085.700905073585,Divorced,foreigner,secondary,Retired,Asia,1
Male,18.0,8316.340546340825,Married,citizen,secondary,Unemployed,EU,1
Female,69.49831926003722,19772.34510049295,Divorced,Asylum_seeker,higher,Employed,Asia,0
Male,18.0,10298.132029988472,Single,citizen,primary,Employed,Asia,1
Male,18.0,12934.374135572749,Single,citizen,secondary,Retired,Africa,1
Male,48.72628418127974,26044.796425741308,Married,citizen,primary,Employed,EU,1
Male,23.0437946926219,12337.503388379224,Married,citizen,secondary,Unemployed,EU,1
Male,18.0,5163.941617286652,Married,naturalised,primary,Employed,Asia,1
Female,20.11106788401749,63424.51455034433,Single,citizen,secondary,Others,Africa,0
Male,70.0,28427.14887751778,Married,citizen,higher,Others,EU,1
Male,18.0,23627.957180119323,Married,citizen,secondary,Employed,Africa,0
Female,54.86928644892687,39932.744942750796,Divorced,citizen,secondary,Unemployed,North_America,1
Male,39.4531328110041,20643.98026106515,Single,citizen,higher,Retired,EU,1
Male,28.522234436448088,19745.13661525712,Married,citizen,primary,Employed,Africa,1
Male,58.71611049430956,16511.73838038768,Married,citizen,primary,Others,Arab_Middle_East,0
Male,18.0,7499.541433130628,Married,citizen,secondary,Retired,Africa,1
Male,18.0,12477.765586587602,Widow/Widower,citizen,primary,Employed,South_America,1
Male,28.37410825485599,37697.71870441692,Divorced,citizen,secondary,Employed,Oceania,0
Male,18.0,3834.197189163735,Married,citizen,primary,Unemployed,EU,1
Female,18.0,9406.707395270723,Married,citizen,PhD,Unemployed,North_America,1
Male,18.0,6002.578238376369,Single,citizen,secondary,Employed,Asia,1
Male,45.25832131510496,83194.89556816014,Single,citizen,higher,Retired,EU,0
Male,70.0,53724.07551651816,Single,foreigner,higher,Employed,Asia,0
Male,38.76339554338364,35478.08899283428,Married,citizen,secondary,Employed,Arab_Middle_East,0
Male,18.0,2138.949291504697,Married,citizen,primary,Employed,Asia,1
Male,18.0,30015.07021630604,Married,citizen,higher,Unemployed,Africa,0
Male,60.65546271720435,22313.37393103073,Married,citizen,secondary,Retired,Africa,0
Female,18.0,6944.742428329684,Single,citizen,secondary,Employed,Africa,1
Female,18.0,20916.173752538158,Single,naturalised,primary,Retired,EU,0
Male,55.48521407643306,10775.322483448908,Married,citizen,primary,Employed,Arab_Middle_East,0
Female,18.0,7590.91433319893,Divorced,citizen,secondary,Unemployed,North_America,1
Male,21.49290666267523,7056.694637200363,Married,Asylum_seeker,higher,Unemployed,EU,1
Female,18.0,5287.346253541709,Single,foreigner,PhD,Employed,Africa,1
Male,18.0,14013.641449272329,Widow/Widower,Asylum_seeker,higher,Retired,Asia,1
Female,18.0,10656.398005680101,Married,citizen,secondary,Employed,Asia,0
Female,18.0,14905.8663813943,Married,citizen,higher,Retired,Africa,1
Male,18.0,10079.234444642689,Single,citizen,primary,Retired,Africa,1
Female,19.6847666511737,28411.59503295634,Married,citizen,higher,Employed,EU,1
Female,18.0,15758.663035042842,Divorced,citizen,higher,Employed,Asia,1
Female,18.0,8663.753338081018,Married,citizen,PhD,Employed,South_America,1
Female,24.42790230193084,5132.427084838764,Married,citizen,secondary,Employed,Asia,0
Male,38.81415088380289,7131.010555810438,Divorced,citizen,higher,Unemployed,Africa,1
Male,31.973727243375656,16571.97437233565,Single,citizen,secondary,Employed,South_America,1
Male,59.87762791567584,5600.532029806943,Divorced,citizen,higher,Unemployed,EU,0
Male,28.39612955252769,17783.031500725017,Divorced,citizen,higher,Employed,Asia,1
Male,18.0,4912.973284837145,Single,naturalised,primary,Unemployed,South_America,1
Female,18.0,13672.336450490786,Widow/Widower,naturalised,secondary,Employed,South_America,0
Male,26.562467196794525,14501.971929368037,Divorced,citizen,primary,Employed,EU,0
Male,18.0,472.62630214454373,Married,citizen,PhD,Employed,Africa,0
Male,18.0,6202.9906374021275,Single,citizen,secondary,Employed,Asia,1
Male,18.0,33399.727730455495,Married,citizen,secondary,Unemployed,South_America,0
Female,18.0,15952.06198791997,Divorced,citizen,primary,Unemployed,EU,1
Female,31.653242589671933,24115.67511387959,Married,citizen,higher,Unemployed,Asia,0
Female,70.0,14930.856368904328,Single,naturalised,primary,Others,EU,0
Female,56.174481638475214,18822.328108984286,Single,citizen,higher,Employed,Asia,0
Male,54.21597048734329,1049.9195360729852,Single,foreigner,secondary,Employed,Africa,1
Male,70.0,10447.560144573275,Single,citizen,primary,Employed,Oceania,1
Male,25.168755317918194,33676.372453519,Married,citizen,secondary,Others,Africa,0
Female,48.313171728463836,1337.6410655071504,Single,citizen,secondary,Unemployed,Africa,1
Male,18.0,15775.101079405227,Single,citizen,primary,Employed,North_America,1
Male,70.0,53464.46631674212,Married,foreigner,higher,Employed,Asia,1
Male,18.0,3618.6880187598063,Widow/Widower,citizen,PhD,Employed,South_America,1
Female,67.55385135596019,2863.599991900439,Married,citizen,secondary,Unemployed,EU,1
Male,18.0,15724.752413418937,Single,citizen,primary,Retired,EU,1
Male,18.0,10010.765739087252,Married,citizen,secondary,Unemployed,EU,1
Male,18.0,25763.371756857585,Divorced,citizen,higher,Employed,Arab_Middle_East,1
Male,52.1762794082999,9443.484467349905,Single,citizen,PhD,Others,Africa,1
Male,18.0,4066.0857147160423,Single,citizen,PhD,Retired,Asia,1
Male,27.321416569482427,32061.461087436808,Married,citizen,secondary,Unemployed,Africa,0
Male,18.0,7233.957338630634,Single,Asylum_seeker,higher,Employed,Asia,1
Male,47.81825614353017,18760.58866294063,Married,foreigner,higher,Others,Asia,0
Male,18.0,7920.683325647714,Single,citizen,primary,Employed,Asia,0
Male,29.27119504717957,7671.632315175097,Married,citizen,higher,Employed,EU,1
Male,21.041525516421082,42703.14729777107,Married,citizen,secondary,Unemployed,Asia,1
Male,25.116631638868245,22618.873823616395,Divorced,citizen,higher,Employed,Africa,0
Female,46.1692163323177,41356.64513845511,Divorced,Asylum_seeker,higher,Employed,Asia,0
Female,18.0,27710.582627353495,Single,Asylum_seeker,higher,Employed,Asia,0
Male,25.914628510434856,14357.519086013262,Married,citizen,primary,Employed,Africa,1
Male,18.0,29273.30327312742,Married,foreigner,secondary,Unemployed,Africa,0
Female,31.550616246279127,43506.062316564006,Married,citizen,PhD,Unemployed,South_America,1
Male,45.92977135462528,11017.455129027068,Single,naturalised,primary,Employed,Arab_Middle_East,1
Male,70.0,7211.594773639394,Married,citizen,secondary,Employed,Africa,0
Male,38.77810094413226,15783.052691863459,Divorced,citizen,higher,Unemployed,South_America,1
Male,45.55896043194043,6160.536182857547,Married,foreigner,secondary,Unemployed,North_America,1
Male,19.117801560139892,4506.226254507358,Single,citizen,secondary,Unemployed,Asia,1
Male,18.0,10840.862211940683,Single,citizen,secondary,Unemployed,EU,1
Male,18.0,21539.090838927856,Married,citizen,PhD,Unemployed,Asia,1
Male,50.63642105649625,8260.363532542218,Married,naturalised,secondary,Employed,Asia,0
Female,18.0,12875.574444091799,Married,Asylum_seeker,secondary,Others,Asia,1
Female,68.41942096167782,8029.367708396018,Married,citizen,secondary,Others,EU,0
Female,18.0,3447.1674986075604,Single,citizen,PhD,Unemployed,Africa,1
Female,62.66713016433669,14361.968115741622,Divorced,naturalised,primary,Unemployed,EU,1
Female,37.905554367253515,2877.9995456028414,Married,citizen,primary,Employed,EU,0
Male,18.0,19759.810218684335,Married,citizen,primary,Employed,Africa,1
Male,18.0,3502.4097665523664,Divorced,citizen,secondary,Employed,South_America,1
Male,69.06786648446378,14465.506868368198,Divorced,naturalised,secondary,Employed,Asia,1
Male,18.0,18637.346373731587,Single,citizen,PhD,Employed,EU,1
Male,43.177232037490526,9587.057098384455,Divorced,naturalised,secondary,Employed,North_America,0
Male,70.0,29732.74948484675,Married,citizen,higher,Retired,EU,0
Female,18.0,7107.709738549419,Single,citizen,higher,Employed,Africa,0
Female,32.36839187642411,9608.61447820333,Divorced,citizen,higher,Employed,EU,0
Male,18.0,4450.244553949687,Divorced,citizen,primary,Employed,Asia,0
