gender,age,income,marital_status,immigration_status,education,job_status,depression
Male,51.27322617399295,24147.35625141643,Divorced,citizen,higher,Employed,0
Female,53.509957154799444,81378.62016265607,Married,foreigner,secondary,Employed,0
Non-binary,59.91621630135357,9574.86513835718,Married,naturalised,PhD,Retired,1
Male,43.092659558149045,9248.280846413774,Married,citizen,secondary,Unemployed,0
Male,59.64746554159334,10672.691130865369,Married,naturalised,higher,Retired,0
Female,18.0,24505.09760527208,Married,citizen,PhD,Unemployed,1
Non-binary,29.155378042863703,75597.21452810986,Divorced,naturalised,higher,Employed,0
Female,47.45807102604684,78784.76302579549,Single,citizen,higher,Others,0
Male,49.944502992116874,3470.3999291227683,Married,citizen,secondary,Employed,1
Female,31.323265684970373,26896.884175606658,Married,citizen,PhD,Employed,0
Female,48.891299868947385,1685.1959243202818,Married,foreigner,higher,Retired,0
Non-binary,35.64239626969109,41607.07213426751,Married,naturalised,secondary,Employed,0
Male,40.84561358659251,53881.126178763014,Single,naturalised,primary,Employed,0
Female,60.371607009975165,21328.608663475436,Married,citizen,secondary,Retired,1
Female,58.634062453328994,23557.16411755459,Single,citizen,higher,Employed,1
Male,30.044095089551064,23363.052823761474,Married,citizen,higher,Unemployed,0
Female,29.14122806969845,11759.849985156385,Single,naturalised,higher,Retired,0
Male,38.832399066700255,31112.49009320094,Single,foreigner,secondary,Others,0
Male,44.59880548240612,18303.97628714437,Married,citizen,secondary,Employed,1
Male,35.13152267137889,46361.904043279654,Divorced,citizen,higher,Employed,0
Non-binary,60.60963664199502,20112.533408579227,Single,naturalised,higher,Retired,0
Male,50.21084762562833,11061.00915748465,Single,citizen,secondary,Employed,0
Female,51.091276648116434,6446.6008012062,Married,citizen,higher,Employed,1
Female,26.001917565825423,4957.952539079498,Divorced,citizen,secondary,Employed,1
Male,62.5093607607567,62944.42512362311,Single,citizen,secondary,Employed,0
Female,18.0,15271.880150505845,Married,naturalised,higher,Unemployed,0
Female,57.510831777740535,28878.69347116563,Married,naturalised,higher,Retired,0
Female,59.014676065061565,91728.08789816423,Married,citizen,primary,Employed,1
Female,38.513982190830575,14041.275695593977,Married,citizen,higher,Employed,0
Female,64.09365325871136,13333.274241025792,Widow/Widower,citizen,secondary,Employed,1
Male,44.053536705684806,19816.507830079776,Married,naturalised,higher,Employed,1
Non-binary,45.93647554991164,22551.258672512922,Divorced,citizen,primary,Employed,1
Male,50.092931811063245,99711.97710755454,Married,citizen,higher,Employed,0
Female,80.0,77084.42087651136,Married,foreigner,higher,Others,1
Male,65.16650862124507,36195.871079284916,Widow/Widower,naturalised,primary,Retired,1
Non-binary,55.51696801069377,70230.01166130115,Married,naturalised,PhD,Employed,0
Female,31.307932700982075,19099.640463283984,Single,foreigner,primary,Retired,1
Female,47.15384738219238,27982.417731217254,Divorced,citizen,primary,Employed,1
Male,32.8031385923042,17305.663283935748,Divorced,naturalised,higher,Retired,0
Male,57.331662709242195,7845.577638959192,Divorced,citizen,higher,Retired,0
Female,47.10700463602285,57705.03979224905,Divorced,citizen,primary,Employed,1
Female,28.13217480579157,33703.56803656557,Single,citizen,PhD,Employed,0
Male,46.216868751277545,22347.255112451552,Married,citizen,higher,Employed,0
Non-binary,32.258737954255416,21983.02229495321,Single,citizen,primary,Employed,0
Female,47.268243320063206,6601.341092951667,Widow/Widower,foreigner,higher,Unemployed,0
Male,32.11384025452115,10077.089234219548,Single,citizen,secondary,Employed,0
Female,45.412314500412194,28822.814887074594,Married,foreigner,secondary,Employed,0
Female,56.25704792902642,14424.881352037031,Single,citizen,higher,Employed,0
Female,44.204220121123406,18505.616637691226,Single,citizen,higher,Retired,1
Male,39.13667599241417,20257.3941313777,Married,citizen,higher,Employed,0
Female,48.04914331586194,12759.418513094786,Single,naturalised,higher,Employed,1
Female,55.457739311892794,10154.430015504293,Single,citizen,higher,Employed,0
Male,28.39225095177359,6063.9331019419715,Single,foreigner,secondary,Employed,1
Female,48.909842320578036,19590.212863200697,Married,naturalised,higher,Employed,0
Female,64.763112285261,36130.28954504874,Married,naturalised,secondary,Others,0
Female,53.60485444915073,5914.088626753978,Single,citizen,secondary,Employed,0
Male,45.866312200008416,21606.765018118997,Single,citizen,PhD,Employed,0
Female,54.59606260048342,27581.887937842945,Married,foreigner,higher,Employed,0
Female,51.78744684154024,9979.973130993694,Married,citizen,secondary,Retired,0
Male,56.30401663739721,68714.3578097565,Married,citizen,higher,Employed,0
Male,18.0,16178.325685692278,Married,citizen,secondary,Retired,0
Female,21.69815799505102,20312.510362682428,Widow/Widower,foreigner,primary,Unemployed,1
Female,60.072437242248554,19360.38795294574,Single,citizen,higher,Others,1
Male,22.42081235757839,5342.133916308746,Divorced,citizen,higher,Employed,0
Female,51.02307953578808,49365.232376494656,Single,citizen,higher,Employed,1
Male,39.719255159515626,10255.659569054404,Single,foreigner,secondary,Retired,0
Female,30.057161316060046,18229.265710437958,Married,citizen,secondary,Employed,0
Non-binary,50.2447463572121,35529.86185988876,Single,citizen,higher,Unemployed,1
Female,48.01550255574856,70878.52256692486,Married,citizen,secondary,Employed,0
Male,76.65513978144565,9284.059483597406,Single,citizen,primary,Employed,0
Female,35.627831931961666,15410.63495455168,Married,citizen,PhD,Others,0
Male,66.6016518010376,66565.04733703134,Married,citizen,higher,Others,0
Male,50.286343715764716,31919.45901984739,Married,citizen,higher,Employed,0
Female,35.08467177685932,37681.9729218504,Divorced,citizen,primary,Employed,1
Female,56.98869686275868,9500.451581741732,Married,citizen,secondary,Employed,1
Male,53.48607756680927,16262.74805767469,Married,foreigner,secondary,Employed,0
Non-binary,45.537649422870736,19258.959386113664,Divorced,citizen,higher,Employed,0
Female,48.99443034660935,11088.72598501838,Single,citizen,higher,Employed,0
Male,36.04519453431703,5769.520763464844,Married,citizen,higher,Others,0
Female,32.6131931211824,14641.293727696313,Married,citizen,secondary,Employed,0
Female,56.39163260733874,65083.77464107421,Married,naturalised,higher,Retired,0
Female,41.64090863530089,23094.245950945417,Single,naturalised,higher,Employed,0
Female,43.79875502626361,66133.63395590665,Single,citizen,higher,Employed,0
Female,49.19732393916416,25418.098315529725,Married,naturalised,PhD,Employed,0
Male,48.979325171757125,11946.980126330238,Divorced,naturalised,higher,Employed,0
Female,23.56010293538903,61211.7969524476,Married,citizen,primary,Retired,1
Female,64.29378129682289,26104.445710318487,Married,citizen,PhD,Others,0
Male,46.81773227851018,47546.86170696454,Widow/Widower,citizen,secondary,Employed,0
Female,41.96020105766776,9370.647375714618,Married,foreigner,PhD,Unemployed,1
Non-binary,51.4626900775462,50564.50018541264,Divorced,citizen,higher,Employed,0
Non-binary,48.548132904222946,51798.23842528104,Single,citizen,higher,Employed,0
Male,56.50594034234553,27772.83643891798,Married,naturalised,secondary,Employed,0
Male,53.069755082264116,11550.249660594054,Married,citizen,primary,Retired,1
Female,55.767693434944,21230.47518223911,Single,citizen,primary,Employed,0
Male,65.26490858591274,35919.40356680237,Divorced,citizen,higher,Employed,0
Non-binary,58.25436823456458,26573.134838997026,Married,citizen,secondary,Others,1
Male,42.59270669507156,35627.254168919266,Married,citizen,secondary,Employed,0
Male,28.15648265884751,49503.404606573255,Married,citizen,PhD,Employed,0
Male,70.01696899506773,13111.469720517942,Single,citizen,secondary,Retired,1
Male,41.43414939979331,8742.395390444282,Married,naturalised,higher,Employed,1
Female,37.903388799592165,21374.821842196103,Married,citizen,secondary,Employed,0
Female,18.94909773353341,16919.218986492666,Widow/Widower,citizen,secondary,Employed,0
Male,50.07709657968167,41302.45129282371,Married,citizen,higher,Others,0
Male,47.23329905930655,9324.506196145847,Married,naturalised,higher,Employed,0
Female,22.27327595625779,49826.66190377738,Single,naturalised,primary,Employed,1
Male,51.799110631997635,65048.5821659262,Divorced,citizen,secondary,Employed,1
Female,37.527121189478414,22031.84027830379,Married,citizen,higher,Employed,0
Female,80.0,23123.134768429743,Married,naturalised,primary,Retired,0
Female,36.45958211863697,11919.879112699706,Married,citizen,secondary,Employed,0
Non-binary,38.4721000170331,14269.380272349956,Married,citizen,higher,Employed,0
Non-binary,31.878356636184485,15888.179046034596,Single,citizen,higher,Employed,0
Non-binary,64.16814781562958,69867.23339309065,Single,foreigner,higher,Others,1
Male,39.4083630830287,20795.73863434875,Single,foreigner,secondary,Employed,0
Male,34.12628769351755,7648.475567094486,Single,citizen,secondary,Employed,0
Male,55.60432514880814,27018.67232859938,Divorced,citizen,higher,Unemployed,0
Female,24.294705968802223,42660.64449817636,Single,naturalised,primary,Retired,1
Non-binary,54.37665819373421,21583.208444953307,Divorced,citizen,secondary,Retired,1
Female,71.72099574901287,71351.29350707088,Married,citizen,higher,Employed,0
Male,53.49911749252634,41027.87258304274,Single,citizen,higher,Employed,0
Non-binary,54.568474743898875,9515.687353785997,Married,citizen,primary,Employed,1
Male,58.050903253612255,14169.594990319962,Married,naturalised,secondary,Unemployed,1
Male,70.64562043013278,26396.35008287125,Divorced,citizen,secondary,Employed,0
Male,63.14840940028657,5808.331373707123,Married,citizen,higher,Employed,0
Male,51.59504583409536,28827.509176694737,Single,citizen,higher,Employed,0
Female,58.558371009540025,5381.562606000974,Single,naturalised,secondary,Others,0
Male,31.71097611802334,49948.45059375774,Single,naturalised,primary,Retired,1
Female,56.64440386120983,45515.98891032237,Single,citizen,higher,Employed,0
Female,29.916660432243788,32985.55735473048,Married,foreigner,PhD,Employed,0
Female,39.4946637205256,12826.867949514852,Married,citizen,higher,Employed,1
Female,18.0,25239.418048929645,Divorced,naturalised,higher,Employed,0
Male,51.02144489051193,14607.611536863962,Married,citizen,PhD,Unemployed,1
Female,35.34191983337471,9656.125676193325,Single,citizen,secondary,Retired,0
Non-binary,61.66717822806694,16797.840082076033,Married,citizen,secondary,Retired,0
Male,50.852889159081045,38507.65875500741,Married,citizen,primary,Others,0
Female,61.86143842052438,22812.21356669231,Married,naturalised,PhD,Employed,1
Male,28.746051829911934,70302.87262275685,Single,naturalised,secondary,Retired,0
Male,60.57579055739449,40644.72871193252,Married,citizen,secondary,Retired,0
Female,76.5878451654499,37307.61167341093,Married,citizen,primary,Employed,0
Female,56.46237449897841,6080.600645405524,Married,foreigner,secondary,Others,1
Male,56.85523513038433,17533.579955744906,Married,citizen,primary,Others,0
Female,47.54396514592403,9400.348778379112,Married,citizen,secondary,Retired,1
Female,37.12996829151954,19026.684045217422,Married,naturalised,PhD,Employed,0
Non-binary,56.41788559052263,12649.577581881482,Single,citizen,primary,Employed,1
Male,22.408756343968975,16283.637325663572,Married,citizen,secondary,Others,0
Non-binary,38.73367312618775,51479.04887403705,Married,citizen,primary,Employed,1
Male,18.434147964942266,32215.40209828187,Widow/Widower,citizen,higher,Retired,0
Female,34.44515434027376,49300.600633176946,Married,naturalised,secondary,Unemployed,1
Male,54.63067637840342,6120.833216873392,Divorced,citizen,secondary,Retired,0
Male,52.58090064330695,23072.108835676336,Married,citizen,higher,Employed,1
Female,45.763705433032094,47732.31854666191,Married,citizen,higher,Employed,0
Male,47.55601491093016,73499.70943367096,Married,citizen,PhD,Retired,0
Male,18.0,6383.866889346593,Single,citizen,primary,Employed,1
Male,39.411565791436274,16627.497687322557,Single,naturalised,secondary,Unemployed,1
Female,34.77972590347185,50381.60157024968,Married,citizen,PhD,Retired,0
Male,35.11410464228189,18886.021981953785,Single,naturalised,higher,Employed,0
Female,53.9936794172063,10632.449320696902,Married,citizen,higher,Employed,0
Male,32.09239010242034,6374.115767079249,Married,citizen,higher,Retired,0
Male,35.929787248088836,10311.744550695415,Single,naturalised,higher,Employed,1
Male,18.0,5703.747335821229,Single,citizen,higher,Employed,1
Female,40.58815229435746,23081.07658813532,Married,citizen,primary,Others,1
Male,28.682436784295703,45118.52290596688,Married,citizen,higher,Employed,0
Male,46.188043930344655,8032.2518147102755,Divorced,citizen,higher,Others,1
Non-binary,30.73337929886303,27070.065248537237,Widow/Widower,foreigner,primary,Employed,0
Female,46.568133683238244,43313.37785037925,Married,citizen,secondary,Unemployed,0
Male,42.829713588864855,21978.793563300937,Divorced,naturalised,secondary,Employed,0
Male,70.08062659563481,6072.007559588466,Married,citizen,higher,Employed,0
Female,52.45826970679791,30000.497496696313,Divorced,citizen,higher,Others,0
Male,18.0,21084.26789950378,Single,foreigner,higher,Employed,1
Male,26.026667338459372,19434.328295892054,Divorced,foreigner,higher,Employed,0
Female,45.828120134885,14221.784722478133,Single,foreigner,secondary,Retired,0
Female,31.052280774110237,23610.101781505113,Married,citizen,higher,Retired,0
Female,18.0,33118.73213298549,Married,citizen,secondary,Others,0
Male,65.24319470750615,149121.77119066447,Single,citizen,higher,Employed,0
Male,55.80336025358112,24097.554823119262,Married,citizen,secondary,Employed,0
Female,52.814653102376575,73785.16159763439,Married,citizen,primary,Employed,1
Male,35.89015431793627,29325.24613220428,Widow/Widower,naturalised,secondary,Employed,0
Female,51.415151565148946,20340.66448365358,Married,naturalised,secondary,Employed,0
Female,34.43459513668678,24805.93014128638,Married,citizen,higher,Employed,0
Male,48.07285950326536,8288.389045751663,Married,citizen,secondary,Retired,0
Non-binary,31.191251612452838,28132.709474741292,Single,foreigner,primary,Unemployed,1
Female,67.74432675834021,4475.386287188326,Married,citizen,PhD,Employed,1
Female,21.44645018877233,11046.477895954524,Married,citizen,secondary,Others,0
Male,63.48425744266247,24049.619988306335,Divorced,citizen,PhD,Employed,0
Male,45.58373742025996,57250.16586073749,Divorced,citizen,PhD,Retired,0
Female,37.65799506987014,69182.24389713105,Single,citizen,secondary,Others,0
Male,47.505043825436076,18228.885608905606,Single,citizen,primary,Employed,0
Non-binary,56.00022010767272,24948.62166146887,Married,citizen,higher,Employed,0
Male,65.50120105041596,48411.369670526175,Single,citizen,higher,Employed,0
Female,49.69714534700298,7603.813237691948,Married,citizen,secondary,Retired,0
Male,31.63955872106584,30448.682490936037,Married,citizen,secondary,Employed,0
Female,45.83445185648683,11358.091837410857,Married,naturalised,higher,Unemployed,1
Male,72.25189854993559,19197.5887512829,Married,citizen,secondary,Employed,1
Male,65.21517128268937,15256.81243909136,Married,citizen,primary,Employed,1
Male,58.63145217186538,31203.529788292337,Married,naturalised,PhD,Others,0
Female,56.9353053018358,34208.96212661458,Single,citizen,PhD,Retired,0
Male,55.49175135909813,44930.0871577118,Married,citizen,secondary,Employed,0
Non-binary,62.381322517648044,29101.90930234206,Single,naturalised,primary,Employed,0
Female,38.15056821417142,25268.73187185239,Single,citizen,higher,Employed,0
Male,24.673709013374907,97073.04742891698,Divorced,naturalised,secondary,Retired,0
Female,46.03505251105592,6506.212338544115,Married,naturalised,primary,Employed,1
Male,32.736276198334636,85518.48993576189,Single,citizen,higher,Others,0
Non-binary,29.17468866934223,17468.289242776118,Single,citizen,PhD,Employed,0
Female,34.195821351181024,34777.060559882695,Widow/Widower,citizen,secondary,Employed,0
Male,80.0,16974.58077526911,Married,citizen,higher,Unemployed,1
Male,47.04186951113766,12556.160446576043,Married,naturalised,primary,Employed,1
Male,50.428617545414824,32456.68643053314,Married,citizen,secondary,Retired,0
Non-binary,26.664557894936188,50701.08789740422,Married,citizen,primary,Employed,0
Male,18.0,32157.673008492446,Single,citizen,primary,Others,0
Female,32.71421035321791,14275.604361041442,Divorced,citizen,secondary,Retired,0
Male,66.57293377813122,395964.5833501597,Married,citizen,higher,Retired,0
Non-binary,50.01413199114781,57460.83916114518,Married,citizen,secondary,Employed,0
Male,53.97892637166588,46475.18733069943,Married,naturalised,secondary,Employed,0
Female,56.078490588030924,16607.814480386034,Married,citizen,secondary,Employed,0
Female,36.129759303025835,13357.955038158883,Divorced,citizen,higher,Others,1
Female,65.81948375960052,17608.35420819215,Divorced,citizen,secondary,Employed,1
Male,35.50788601166727,52319.54216971678,Married,citizen,primary,Employed,1
Male,66.09348538893829,9971.801416536731,Married,citizen,primary,Others,0
Male,51.63453234203011,9371.579536609506,Divorced,citizen,primary,Employed,1
Female,18.16432268630517,33915.85986836254,Married,citizen,secondary,Employed,0
Male,33.779857700991975,28434.462469067224,Single,citizen,primary,Unemployed,0
Female,18.22592200691843,11893.522101791505,Divorced,citizen,higher,Others,0
Male,62.44923199191313,9200.721071178661,Single,naturalised,PhD,Employed,0
Female,44.62896868796398,69585.92471013068,Married,citizen,secondary,Others,0
Non-binary,18.0,29307.640831482517,Married,naturalised,secondary,Employed,1
Female,50.63620322579487,7399.526635848063,Divorced,citizen,secondary,Retired,1
Male,36.9425360641752,7825.160850207657,Married,naturalised,PhD,Employed,0
Male,22.74291217450015,16494.634448078286,Married,citizen,primary,Employed,1
Male,70.16948755453046,39587.68822916106,Single,citizen,higher,Retired,0
Male,46.60928799144868,35454.555962535575,Divorced,naturalised,secondary,Employed,0
Female,40.59852896530031,54466.593510413986,Married,naturalised,secondary,Employed,0
Female,39.008628285209745,6685.659604690449,Married,foreigner,secondary,Employed,0
Non-binary,22.300807962633417,26346.1478550614,Single,citizen,primary,Unemployed,1
Male,25.431766506238358,68921.83158817046,Married,citizen,secondary,Employed,1
Female,64.27375177312625,63974.59845276128,Married,citizen,primary,Employed,0
Female,37.89175695321421,29352.352786597407,Divorced,citizen,secondary,Employed,0
Female,45.33101551405295,144121.90845847744,Married,foreigner,higher,Employed,0
Male,18.0,35861.805452060275,Married,citizen,higher,Unemployed,1
Female,25.228619463067414,50726.1738701803,Married,citizen,secondary,Retired,0
Female,54.147187798121294,22823.781852150765,Married,citizen,primary,Retired,1
Female,50.6656764017075,11792.508851054678,Single,citizen,primary,Employed,0
Non-binary,71.30062798086473,10936.18876763226,Single,citizen,higher,Employed,0
Male,65.1443449744684,25470.9068465095,Single,citizen,secondary,Employed,0
Male,41.53933541272765,18597.796678135932,Single,citizen,PhD,Others,0
Female,52.09430347069907,5351.496198535418,Single,citizen,higher,Employed,1
Female,40.25094835645389,9694.995776690765,Married,citizen,primary,Employed,0
Male,75.82214727957972,17073.4028163297,Married,citizen,higher,Employed,0
Female,62.235220440785994,39411.91657699807,Single,naturalised,higher,Unemployed,0
Non-binary,47.54527636286627,21745.03840254332,Married,citizen,higher,Employed,0
Non-binary,48.005921773145275,20792.52095587197,Married,citizen,higher,Employed,0
Male,66.67275430889711,10001.295348100737,Married,citizen,secondary,Employed,1
Female,53.69366770670771,22438.48545014204,Single,naturalised,higher,Unemployed,0
Female,68.37942025605129,63277.22963156981,Married,citizen,higher,Employed,0
Female,18.0,24945.783532552832,Single,foreigner,higher,Employed,0
Female,51.91842392248197,6595.541271638803,Married,citizen,higher,Employed,0
Female,37.26847702977923,8093.218473974872,Divorced,citizen,primary,Employed,0
Female,71.34566981441989,35278.57442248978,Married,citizen,secondary,Employed,1
Male,68.19598030784744,18408.12863751763,Single,citizen,PhD,Retired,0
Female,45.4925371365196,20750.711535059945,Married,citizen,secondary,Employed,0
Female,68.03446468216548,13491.46658822397,Married,citizen,secondary,Retired,0
Male,71.74671779988759,32949.44742750803,Divorced,citizen,secondary,Unemployed,1
Non-binary,46.11610007889221,17313.915639956725,Married,citizen,primary,Employed,1
Female,80.0,18971.80905953674,Married,citizen,primary,Others,0
Female,44.529882709954165,11148.06575185217,Single,naturalised,secondary,Retired,1
Male,41.78218574496137,46044.01374318127,Married,citizen,secondary,Employed,0
Female,57.98808882876515,18455.05815627685,Single,citizen,higher,Employed,0
Male,39.69313903286529,35821.52563785006,Married,citizen,secondary,Employed,1
Male,46.28009663692341,8477.125936640916,Married,citizen,higher,Others,0
Female,66.14151636076365,88177.44738387375,Single,naturalised,secondary,Retired,0
Male,45.288282783259056,61199.80185370255,Single,citizen,higher,Retired,1
Female,19.574733105370385,4779.8376681600785,Married,citizen,higher,Employed,1
Male,50.50979081773795,11596.400415720285,Single,citizen,primary,Retired,0
Male,34.55559631421408,32276.91387042157,Single,citizen,secondary,Employed,0
Male,57.97906735941819,7663.44633761608,Single,naturalised,higher,Employed,1
Non-binary,55.44284573739368,19825.50926650763,Married,citizen,higher,Retired,1
Female,67.07100522249783,30986.454265067856,Married,foreigner,PhD,Others,1
Female,58.61298451189045,19000.475239032246,Married,foreigner,secondary,Employed,1
Male,61.35366425487097,33896.63286196509,Married,naturalised,PhD,Employed,0
Male,34.9635485979343,12649.033351294842,Married,citizen,secondary,Employed,0
Non-binary,57.059797438357535,3657.937585229624,Married,citizen,primary,Others,0
Male,74.52676934040436,48324.417477313866,Divorced,citizen,secondary,Unemployed,1
Male,34.67025137044849,48081.4498104532,Single,foreigner,primary,Unemployed,1
Female,71.99607437590647,163228.98564012034,Married,citizen,higher,Employed,0
Male,36.759748631980045,3767.8159375310856,Single,naturalised,PhD,Employed,1
Female,32.220431324250384,40161.56358420895,Single,foreigner,PhD,Employed,0
Female,49.44300665032257,4559.892326104613,Married,naturalised,higher,Employed,0
Male,55.73865624193214,89786.92347247044,Married,citizen,secondary,Retired,0
Male,58.67625185958397,32542.215599845164,Married,citizen,PhD,Employed,0
Male,30.573563688401972,10285.15550803002,Single,citizen,secondary,Employed,0
Female,51.51810145881436,41117.04273752751,Married,citizen,PhD,Unemployed,0
Female,34.716681427747424,14151.331446821632,Married,foreigner,PhD,Employed,1
Male,22.66616615894135,28010.448482536365,Married,foreigner,secondary,Employed,0
Male,31.068955267008228,25971.850903977596,Single,citizen,primary,Employed,0
Female,33.73649451066272,88905.96427132972,Single,citizen,secondary,Retired,0
Female,52.823927405287606,94083.7599763832,Married,citizen,higher,Employed,0
Male,62.283204946030025,13659.461373002192,Married,citizen,higher,Employed,0
Male,22.901900551871,51353.30083479654,Single,citizen,higher,Retired,0
Male,50.27941611312083,29256.941023461874,Divorced,citizen,primary,Unemployed,1
Female,27.349527213436403,7114.244682313266,Single,foreigner,primary,Employed,1
Non-binary,54.43628113521001,12619.736996981555,Widow/Widower,foreigner,PhD,Employed,1
Male,35.65904128494378,142759.52918908925,Married,citizen,secondary,Others,0
Female,29.230064729650817,29327.57623704823,Married,citizen,higher,Employed,0
Male,56.994967730213624,49012.1577475658,Single,citizen,PhD,Retired,0
Male,36.19616091832358,18589.72987793969,Married,naturalised,higher,Others,0
Male,40.260540729709525,14300.452630427635,Married,citizen,secondary,Employed,1
Female,18.0,22512.176196562275,Married,citizen,secondary,Employed,0
Female,59.198270421352106,17802.90198404033,Married,citizen,higher,Employed,0
Female,57.313627817536606,6670.150185178692,Married,citizen,secondary,Employed,1
Male,45.08186766421971,9870.83406612274,Widow/Widower,naturalised,higher,Employed,1
Male,22.086285879663613,38805.125272115394,Married,foreigner,primary,Employed,0
Male,63.14053767502145,16243.489295236954,Married,citizen,higher,Retired,0
Female,35.00604920458813,22484.105259100503,Married,naturalised,PhD,Others,0
Male,38.199698248491174,26580.64080183379,Divorced,citizen,PhD,Employed,0
Female,79.68066084539296,28294.990081991687,Single,citizen,secondary,Retired,0
Male,34.44545333836155,55119.74332686302,Married,naturalised,secondary,Employed,0
Male,56.1331494363975,9145.738828057805,Married,citizen,secondary,Employed,0
Female,53.43138393123927,34759.290884308866,Single,citizen,secondary,Employed,1
Male,50.85258289320128,40296.59426521867,Married,naturalised,secondary,Unemployed,1
Male,49.230008138317665,48469.083652377696,Widow/Widower,citizen,higher,Others,0
Male,50.64582842833799,7112.904300453895,Single,citizen,primary,Retired,1
Female,49.07910886410811,27007.108137155898,Married,citizen,secondary,Employed,0
Female,44.22122461835909,86930.19829152929,Divorced,citizen,secondary,Employed,0
Male,67.66924686166114,20347.301642823983,Married,citizen,secondary,Employed,1
Female,25.310091588010827,32428.591345012952,Married,citizen,primary,Employed,0
Male,60.32187156023065,41122.737677298035,Married,citizen,secondary,Employed,0
Male,57.33513448031327,9697.507032312138,Single,foreigner,higher,Employed,1
Male,55.47598681994101,95517.02503519414,Married,naturalised,higher,Employed,0
Female,61.75469141460193,32846.50539470116,Married,citizen,secondary,Employed,1
Male,43.611009070974106,33376.33020889986,Married,naturalised,secondary,Employed,0
Male,18.0,5827.702373251226,Divorced,citizen,secondary,Unemployed,1
Male,43.91561010428271,41590.865323625134,Married,naturalised,primary,Unemployed,1
Male,30.132086735631685,33028.571639236376,Married,naturalised,primary,Others,0
Female,34.02211185212904,80769.36787555915,Single,citizen,higher,Employed,0
Male,26.363704892513823,17171.18261872376,Single,citizen,primary,Employed,0
Male,37.83982712334249,9995.330733892386,Divorced,naturalised,primary,Employed,0
Female,36.05064459024826,12761.764157257323,Married,citizen,primary,Employed,0
Male,18.0,14706.096460470288,Divorced,citizen,secondary,Unemployed,1
Female,55.503328669234335,8999.48637724548,Married,citizen,secondary,Employed,0
Female,78.30482787007324,61829.01421879141,Married,citizen,primary,Retired,1
Male,54.09355790244433,63713.916707598124,Divorced,citizen,primary,Retired,1
Female,41.95614065198659,18833.013369423537,Single,citizen,PhD,Retired,0
Male,44.17880406485677,16087.406860534298,Single,citizen,PhD,Unemployed,1
Female,38.68521197980236,5154.443665788252,Divorced,citizen,higher,Retired,1
Male,46.350623758004375,38436.73816453847,Single,citizen,secondary,Employed,0
Male,44.444878588901496,82681.57699258687,Married,foreigner,secondary,Unemployed,0
Female,32.38427354402558,13230.026050998407,Divorced,foreigner,higher,Employed,0
Female,70.24332583421747,20061.791796349386,Married,citizen,secondary,Employed,0
Non-binary,22.692686464353436,31176.914157135605,Single,naturalised,secondary,Employed,1
Female,55.77497314791369,87512.304777549,Married,foreigner,higher,Employed,0
Male,43.482035590237025,25843.670046331576,Married,foreigner,secondary,Employed,1
Male,73.51247722598617,25753.96649374552,Single,naturalised,secondary,Retired,0
Male,50.112968988723324,25424.150310980156,Married,naturalised,secondary,Employed,0
Female,39.60141694225128,7044.299551489778,Single,citizen,higher,Employed,0
Male,41.28439202348254,6922.743827834394,Divorced,citizen,higher,Employed,0
Non-binary,45.59860041779642,11540.338411376846,Married,citizen,higher,Retired,1
Male,27.858139575053986,49528.941735872024,Single,citizen,secondary,Employed,0
Male,33.496957123231326,16843.40296289694,Single,foreigner,higher,Employed,1
Male,18.225840462122136,14419.211970252301,Single,citizen,PhD,Employed,0
Female,31.15534652438859,14217.946969739334,Single,foreigner,higher,Employed,0
Female,46.40859722490675,19729.583665981234,Married,naturalised,secondary,Retired,0
Female,49.50262573926781,85964.21184445944,Married,citizen,higher,Retired,1
Male,18.0,19517.01818616573,Married,citizen,higher,Retired,1
Female,42.941824454336995,11742.406739074673,Married,citizen,higher,Employed,1
Male,53.45114926233198,22475.84606314977,Single,citizen,higher,Employed,1
Female,42.55631709935647,89685.72417576678,Married,naturalised,higher,Others,0
Female,35.493170313332996,14731.454149538169,Widow/Widower,foreigner,higher,Employed,0
Male,38.81758282427679,8562.915382813462,Single,citizen,primary,Employed,1
Female,36.88854967534167,14753.077502110425,Married,citizen,secondary,Retired,0
Female,35.449041613379144,24416.41641829826,Married,citizen,primary,Employed,0
Male,47.60735287867273,38200.07510377998,Single,citizen,secondary,Employed,0
Female,79.61532341603177,49291.49662713482,Single,naturalised,higher,Employed,0
Male,33.844501246422254,9541.692702491806,Widow/Widower,citizen,secondary,Employed,0
Male,40.2278605100786,10294.074654623844,Married,citizen,primary,Retired,1
Male,44.22453090937152,17007.16819151727,Married,citizen,secondary,Employed,0
Male,34.6896834846256,38085.709794878836,Divorced,citizen,primary,Employed,0
Female,61.4735370528514,8038.467076583464,Married,citizen,higher,Retired,0
Male,18.0,13549.95454467707,Single,citizen,higher,Others,0
Female,37.03411244431987,13708.961423401797,Married,citizen,higher,Retired,1
Male,57.27470604479943,46788.79753262897,Single,citizen,primary,Retired,0
Non-binary,40.58858537417049,33610.997822186255,Married,citizen,primary,Employed,1
Female,32.687415617245634,45386.713582926626,Single,citizen,PhD,Others,0
Female,51.61135131658146,64276.0507282332,Single,foreigner,primary,Unemployed,0
Male,58.59514853095728,17248.490716375225,Widow/Widower,naturalised,higher,Retired,0
Male,48.159531678225875,8519.177487327108,Married,citizen,higher,Employed,0
Male,32.981694602806755,8563.19892676209,Married,naturalised,secondary,Employed,0
